Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
619322,6,657173,21168000,3,3,1,-25,-111,-29,-13
619322,6,657173,21168000,3,3,1,-25,-111,-29,-13
619322,6,657173,21168000,3,3,1,-25,-111,-29,-13
619322,6,657173,21168000,3,3,1,-25,-111,-29,-13
619322,6,657173,21168000,3,3,1,-25,-111,-29,-13
483784,0,549840,22591259,1,,,,,,
524153,3,657035,23120130,2116,,,,,,
524153,3,590595,23349631,309,,,,,,
631903,2,493358,23424003,74,,,,,,
524153,3,529694,23440334,390,,,,,,
594308,6,561157,23587200,4,2,0,-22,91,33,-41
594308,6,561157,23587200,4,2,0,-22,91,33,-41
594308,6,561157,23587200,4,2,0,-22,91,33,-41
594308,6,561157,23587200,4,2,0,-22,91,33,-41
594308,6,561157,23587200,4,2,0,-22,91,33,-41
483784,6,561157,24105600,-1,0,0,33,-41,33,-41
483784,6,561157,24105600,-1,0,0,33,-41,33,-41
483784,6,561157,24105600,-1,0,0,33,-41,33,-41
483784,6,561157,24105600,-1,0,0,33,-41,33,-41
483784,6,561157,24105600,-1,0,0,33,-41,33,-41
594308,6,509607,24710400,1,2,4,-22,91,1,-165
594308,6,509607,24710400,1,2,4,-22,91,1,-165
594308,6,509607,24710400,1,2,4,-22,91,1,-165
594308,6,509607,24710400,1,2,4,-22,91,1,-165
594308,6,509607,24710400,1,2,4,-22,91,1,-165
477657,6,561157,26006400,1,4,0,1,-165,33,-41
477657,6,561157,26006400,1,4,0,1,-165,33,-41
477657,6,561157,26006400,1,4,0,1,-165,33,-41
477657,6,561157,26006400,1,4,0,1,-165,33,-41
477657,6,561157,26006400,1,4,0,1,-165,33,-41
619322,2,549891,26018195,41,,,,,,
594308,1,561819,26279498,1,2,1,-24.1761,93.8902,-27.4766,-14.6148
631903,0,477657,26548331,1,,,,,,
524153,3,528019,27055650,147,,,,,,
477657,0,573137,27310421,1,,,,,,
549840,0,524153,28001444,1,,,,,,
619322,0,530990,28392298,1,,,,,,
573137,6,616453,28598400,0,4,5,1,-165,22,156
573137,6,616453,28598400,0,4,5,1,-165,22,156
573137,6,616453,28598400,0,4,5,1,-165,22,156
573137,6,616453,28598400,0,4,5,1,-165,22,156
573137,6,616453,28598400,0,4,5,1,-165,22,156
573137,6,509607,28684800,-1,3,4,-25,-111,1,-165
573137,6,509607,28684800,-1,3,4,-25,-111,1,-165
573137,6,509607,28684800,-1,3,4,-25,-111,1,-165
573137,6,509607,28684800,-1,3,4,-25,-111,1,-165
573137,6,509607,28684800,-1,3,4,-25,-111,1,-165
619322,3,472749,28685663,6,,,,,,
524153,3,550251,28788464,118,,,,,,
561819,0,619322,29126902,1,,,,,,
524153,3,641131,29210124,1,,,,,,
619322,3,483999,29398600,279,,,,,,
619322,3,619245,29810175,159,,,,,,
524153,3,584229,30162020,1,,,,,,
561819,3,544444,30711819,60,,,,,,
530990,1,561819,31198737,1,3,1,-25.0313,-110.738,-27.4766,-14.6148
524153,3,555931,31363222,685,,,,,,
483784,5,503218,31536000,5148.59,,,,,,
483784,5,536346,31536000,12802.8,,,,,,
483784,5,520660,31536000,31733.8,,,,,,
483784,5,567195,31536000,29938.6,,,,,,
483784,5,527449,31536000,983.85,,,,,,
483784,5,459381,31536000,1728.16,,,,,,
483784,5,595298,31536000,6120.39,,,,,,
483784,5,466907,31536000,2657.09,,,,,,
483784,5,589943,31536000,10303.1,,,,,,
483784,5,577992,31536000,18663.5,,,,,,
483784,5,537281,31536000,1956.93,,,,,,
483784,5,523927,31536000,5330.29,,,,,,
483784,5,580426,31536000,18354.9,,,,,,
483784,5,595581,31536000,8666.52,,,,,,
483784,5,616315,31536000,36827.8,,,,,,
483784,5,642329,31536000,8277.9,,,,,,
483784,5,503701,31536000,17303.8,,,,,,
483784,5,571970,31536000,1340.05,,,,,,
483784,5,644226,31536000,7333.98,,,,,,
483784,5,632961,31536000,2588.25,,,,,,
483784,5,473173,31536000,572.69,,,,,,
510031,5,483784,31536000,1201.05,,,,,,
552988,5,483784,31536000,441206,,,,,,
620120,5,483784,31536000,2356.79,,,,,,
561819,5,536346,31536000,729.34,,,,,,
561819,5,567195,31536000,1268.58,,,,,,
561819,5,527449,31536000,109.98,,,,,,
561819,5,459381,31536000,61.95,,,,,,
561819,5,595298,31536000,699.05,,,,,,
561819,5,466907,31536000,303.21,,,,,,
561819,5,589943,31536000,541.51,,,,,,
561819,5,577992,31536000,366.28,,,,,,
561819,5,537281,31536000,1011.27,,,,,,
561819,5,523927,31536000,922.76,,,,,,
561819,5,595581,31536000,982.87,,,,,,
561819,5,616315,31536000,418.66,,,,,,
561819,5,642329,31536000,421.73,,,,,,
561819,5,503701,31536000,661.68,,,,,,
561819,5,644226,31536000,1027.12,,,,,,
561819,5,632961,31536000,262.73,,,,,,
561819,5,473173,31536000,2435.24,,,,,,
561819,5,620120,31536000,460.37,,,,,,
561819,5,575030,31536000,2497.95,,,,,,
561819,5,621924,31536000,417.69,,,,,,
552988,5,561819,31536000,11074.4,,,,,,
530990,5,640784,31536000,130.95,,,,,,
530990,5,536346,31536000,1109.22,,,,,,
530990,5,567195,31536000,3451.82,,,,,,
530990,5,527449,31536000,267.97,,,,,,
530990,5,459381,31536000,216.43,,,,,,
530990,5,595298,31536000,2126.4,,,,,,
530990,5,466907,31536000,29.42,,,,,,
530990,5,589943,31536000,2583.05,,,,,,
530990,5,537281,31536000,390.48,,,,,,
530990,5,580426,31536000,749.67,,,,,,
530990,5,595581,31536000,612.18,,,,,,
530990,5,616315,31536000,797.33,,,,,,
530990,5,503701,31536000,2692.27,,,,,,
530990,5,644226,31536000,134.41,,,,,,
530990,5,632961,31536000,62.83,,,,,,
530990,5,473173,31536000,590.84,,,,,,
530990,5,620120,31536000,3139.99,,,,,,
530990,5,575030,31536000,7510.12,,,,,,
510031,5,530990,31536000,325.81,,,,,,
552988,5,530990,31536000,21534.1,,,,,,
619322,5,640784,31536000,444.76,,,,,,
619322,5,536346,31536000,1982.88,,,,,,
619322,5,567195,31536000,4452.55,,,,,,
619322,5,527449,31536000,62.8,,,,,,
619322,5,459381,31536000,379.61,,,,,,
619322,5,595298,31536000,1133.88,,,,,,
619322,5,466907,31536000,655.16,,,,,,
619322,5,577992,31536000,83.88,,,,,,
619322,5,537281,31536000,235.34,,,,,,
619322,5,580426,31536000,534.96,,,,,,
619322,5,595581,31536000,521.92,,,,,,
619322,5,616315,31536000,1411.22,,,,,,
619322,5,642329,31536000,1183.04,,,,,,
619322,5,503701,31536000,253.08,,,,,,
619322,5,571970,31536000,112.12,,,,,,
619322,5,644226,31536000,302.5,,,,,,
619322,5,632961,31536000,248.96,,,,,,
619322,5,473173,31536000,1504.41,,,,,,
619322,5,620120,31536000,5634.9,,,,,,
619322,5,621924,31536000,712.17,,,,,,
552988,5,619322,31536000,25157.9,,,,,,
631903,5,640784,31536000,310.16,,,,,,
631903,5,630626,31536000,3654.46,,,,,,
631903,5,527449,31536000,236.72,,,,,,
631903,5,459381,31536000,205.47,,,,,,
631903,5,595298,31536000,1661.68,,,,,,
631903,5,466907,31536000,794.81,,,,,,
631903,5,606730,31536000,268.99,,,,,,
631903,5,589943,31536000,1605.74,,,,,,
631903,5,537281,31536000,717.54,,,,,,
631903,5,523927,31536000,2819.24,,,,,,
631903,5,580426,31536000,529.93,,,,,,
631903,5,595581,31536000,355.59,,,,,,
631903,5,503701,31536000,2988.87,,,,,,
631903,5,571970,31536000,62.49,,,,,,
631903,5,473173,31536000,822.66,,,,,,
631903,5,620120,31536000,3515.59,,,,,,
631903,5,575030,31536000,5123.35,,,,,,
552988,5,631903,31536000,23118.1,,,,,,
524153,5,640784,31536000,229.28,,,,,,
524153,5,536346,31536000,3631.34,,,,,,
524153,5,527449,31536000,1348.59,,,,,,
524153,5,459381,31536000,1171.36,,,,,,
524153,5,595298,31536000,7740.68,,,,,,
524153,5,466907,31536000,143.57,,,,,,
524153,5,589943,31536000,4739.4,,,,,,
524153,5,537281,31536000,315.31,,,,,,
524153,5,595581,31536000,507.95,,,,,,
524153,5,616315,31536000,3609.81,,,,,,
524153,5,642329,31536000,930.86,,,,,,
524153,5,503701,31536000,6028.1,,,,,,
524153,5,571970,31536000,11.03,,,,,,
524153,5,644226,31536000,2189.28,,,,,,
524153,5,473173,31536000,21.71,,,,,,
524153,5,620120,31536000,1807.45,,,,,,
524153,5,575030,31536000,17503.1,,,,,,
524153,5,621924,31536000,3196.25,,,,,,
510031,5,524153,31536000,4561.47,,,,,,
552988,5,524153,31536000,23069.8,,,,,,
549840,5,640784,31536000,205.38,,,,,,
549840,5,536346,31536000,713.73,,,,,,
549840,5,567195,31536000,2024.76,,,,,,
549840,5,527449,31536000,223.53,,,,,,
549840,5,459381,31536000,574.87,,,,,,
549840,5,595298,31536000,195.71,,,,,,
549840,5,466907,31536000,386.66,,,,,,
549840,5,589943,31536000,1291.33,,,,,,
549840,5,577992,31536000,2987.84,,,,,,
549840,5,537281,31536000,392.46,,,,,,
549840,5,523927,31536000,345.49,,,,,,
549840,5,616315,31536000,216.7,,,,,,
549840,5,503701,31536000,2683.2,,,,,,
549840,5,644226,31536000,643.26,,,,,,
549840,5,632961,31536000,273.58,,,,,,
549840,5,473173,31536000,1676.57,,,,,,
549840,5,620120,31536000,653.86,,,,,,
549840,5,575030,31536000,4156.52,,,,,,
549840,5,621924,31536000,248.04,,,,,,
510031,5,549840,31536000,762.06,,,,,,
552988,5,549840,31536000,10144,,,,,,
477657,5,640784,31536000,101.86,,,,,,
477657,5,630626,31536000,1164.18,,,,,,
477657,5,567195,31536000,118.6,,,,,,
477657,5,527449,31536000,116.35,,,,,,
477657,5,459381,31536000,146.31,,,,,,
477657,5,595298,31536000,718.46,,,,,,
477657,5,466907,31536000,252.01,,,,,,
477657,5,589943,31536000,565.75,,,,,,
477657,5,595581,31536000,302.61,,,,,,
477657,5,616315,31536000,581.82,,,,,,
477657,5,503701,31536000,513.34,,,,,,
477657,5,571970,31536000,0.17,,,,,,
477657,5,473173,31536000,437.04,,,,,,
477657,5,620120,31536000,162.53,,,,,,
477657,5,575030,31536000,2123.92,,,,,,
510031,5,477657,31536000,392.38,,,,,,
552988,5,477657,31536000,3562.94,,,,,,
594308,5,536346,31536000,2416.01,,,,,,
594308,5,520660,31536000,2240.53,,,,,,
594308,5,567195,31536000,3651.56,,,,,,
594308,5,527449,31536000,487.49,,,,,,
594308,5,459381,31536000,298.61,,,,,,
594308,5,595298,31536000,81.19,,,,,,
594308,5,466907,31536000,632.36,,,,,,
594308,5,589943,31536000,71.01,,,,,,
594308,5,523927,31536000,2959.18,,,,,,
594308,5,580426,31536000,247.67,,,,,,
594308,5,595581,31536000,3002.98,,,,,,
594308,5,616315,31536000,2958.78,,,,,,
594308,5,642329,31536000,571.12,,,,,,
594308,5,503701,31536000,1019.14,,,,,,
594308,5,644226,31536000,974.96,,,,,,
594308,5,632961,31536000,284.64,,,,,,
594308,5,473173,31536000,657.17,,,,,,
594308,5,620120,31536000,3468.46,,,,,,
594308,5,575030,31536000,6971.99,,,,,,
594308,5,621924,31536000,190,,,,,,
510031,5,594308,31536000,1693.86,,,,,,
552988,5,594308,31536000,33720.8,,,,,,
573137,5,640784,31536000,581.83,,,,,,
573137,5,630626,31536000,254.74,,,,,,
573137,5,567195,31536000,1357.29,,,,,,
573137,5,527449,31536000,45.68,,,,,,
573137,5,459381,31536000,210.35,,,,,,
573137,5,595298,31536000,1725.25,,,,,,
573137,5,466907,31536000,322.4,,,,,,
573137,5,589943,31536000,2555.9,,,,,,
573137,5,577992,31536000,83.46,,,,,,
573137,5,537281,31536000,426.33,,,,,,
573137,5,580426,31536000,53.93,,,,,,
573137,5,595581,31536000,625.06,,,,,,
573137,5,503701,31536000,1210.4,,,,,,
573137,5,632961,31536000,297.91,,,,,,
573137,5,473173,31536000,248.56,,,,,,
573137,5,620120,31536000,1295.19,,,,,,
573137,5,575030,31536000,4835.03,,,,,,
573137,5,621924,31536000,328.93,,,,,,
552988,5,573137,31536000,11488.3,,,,,,
