Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
493094,0,572391,6741098,1,,,,,,
493094,0,536003,6868180,1,,,,,,
572391,0,493094,6969107,1,,,,,,
521318,0,572391,7234277,1,,,,,,
538892,1,572391,7238975,1,2,2,-23.5953,91.3571,-21.1411,91.1427
493094,0,572391,7257372,1,,,,,,
493094,0,536003,7361660,1,,,,,,
614761,1,500813,7532107,1,1,1,-27.7842,-8.74823,-29.1714,-10.493
614761,0,542965,7616725,1,,,,,,
493094,0,572391,7632859,1,,,,,,
493094,0,572391,7691776,1,,,,,,
521318,0,493094,7902315,1,,,,,,
572391,0,493094,8028888,1,,,,,,
538892,1,572391,8055403,1,2,2,-23.5953,91.3571,-21.1411,91.1427
521318,0,572391,8119549,1,,,,,,
538892,1,500813,8277723,1,2,1,-23.5953,91.3571,-29.1714,-10.493
572391,0,493094,8396953,1,,,,,,
538892,1,542965,8521304,1,2,2,-23.5953,91.3571,-21.896,89.4
521318,0,572391,8698081,1,,,,,,
541619,1,607386,8912739,1,4,0,5.91178,-161.276,33.5741,-40.3904
572391,0,493094,8951610,1,,,,,,
614761,1,572391,9032836,1,1,2,-27.7842,-8.74823,-21.1411,91.1427
544074,0,516236,9043949,1,,,,,,
544074,0,516236,9056801,1,,,,,,
493652,1,607386,9064253,1,5,0,24.9831,155.446,33.5741,-40.3904
493652,1,538892,9115787,1,5,2,24.9831,155.446,-23.5953,91.3571
544074,0,607386,9132905,1,,,,,,
538892,1,542965,9173851,1,2,2,-23.5953,91.3571,-21.896,89.4
544074,0,493652,9188843,1,,,,,,
541619,1,607386,9268385,1,4,0,5.91178,-161.276,33.5741,-40.3904
538892,1,607386,9366388,1,2,0,-23.5953,91.3571,33.5741,-40.3904
541619,0,538892,9412792,1,,,,,,
572391,0,542649,9421205,1,,,,,,
542649,0,572391,9466049,1,,,,,,
500813,1,542965,9621064,1,1,2,-29.1714,-10.493,-21.896,89.4
544074,0,493652,9633884,1,,,,,,
541619,1,607386,9637884,1,4,0,5.91178,-161.276,33.5741,-40.3904
538892,1,544074,9640210,1,2,4,-23.5953,91.3571,2.35166,-161.322
500813,1,542965,9662291,1,1,2,-29.1714,-10.493,-21.896,89.4
500813,0,614761,9670356,1,,,,,,
493652,1,516236,9732498,1,5,0,24.9831,155.446,32.1192,-47.3531
544074,0,541619,9798433,1,,,,,,
541619,1,544074,9857200,1,4,4,5.91178,-161.276,2.35166,-161.322
572391,0,542649,9906612,1,,,,,,
614761,1,542965,10045065,1,1,2,-27.7842,-8.74823,-21.896,89.4
538892,1,493652,10142894,1,2,5,-23.5953,91.3571,24.9831,155.446
541619,0,493652,10234286,1,,,,,,
516236,1,538892,10245839,1,0,2,32.1192,-47.3531,-23.5953,91.3571
493652,1,544074,10284633,1,5,4,24.9831,155.446,2.35166,-161.322
607386,0,516236,10300433,1,,,,,,
493652,1,541619,10335267,1,5,4,24.9831,155.446,5.91178,-161.276
544074,0,541619,10375445,1,,,,,,
607386,0,538892,10473136,1,,,,,,
541619,0,516236,10533925,1,,,,,,
493652,0,538892,10571496,1,,,,,,
542649,2,476813,10573552,398,,,,,,
572391,3,476813,10573552,398,,,,,,
542649,0,572391,10573818,1,,,,,,
493652,1,516236,10607688,1,5,0,24.9831,155.446,32.1192,-47.3531
614761,1,572391,10706025,1,1,2,-27.7842,-8.74823,-21.1411,91.1427
544074,0,516236,10753668,1,,,,,,
607386,0,493652,10820701,1,,,,,,
541619,0,607386,10866945,1,,,,,,
544074,0,541619,10914107,1,,,,,,
614761,1,572391,10985332,1,1,2,-27.7842,-8.74823,-21.1411,91.1427
544074,0,541619,11057489,1,,,,,,
516236,1,538892,11075131,1,0,2,32.1192,-47.3531,-23.5953,91.3571
607386,0,541619,11104277,1,,,,,,
607386,0,538892,11212797,1,,,,,,
493652,0,538892,11235305,1,,,,,,
542649,2,476813,11457714,123,,,,,,
572391,3,476813,11457714,123,,,,,,
572391,0,542649,11961227,1,,,,,,
542649,2,476813,12032171,171,,,,,,
572391,3,476813,12032171,171,,,,,,
542649,2,476813,12110938,364,,,,,,
572391,3,476813,12110938,364,,,,,,
542649,0,572391,12641770,1,,,,,,
542649,2,476813,13053223,110,,,,,,
572391,3,476813,13053223,110,,,,,,
542649,0,572391,13490410,1,,,,,,
542649,0,572391,13687156,1,,,,,,
629627,6,657173,13716556,5,3,1,-25,-111,-29,-13
585212,6,657173,14321356,2,3,1,-25,-111,-29,-13
629627,6,625756,14926156,3,4,3,1,-165,-25,-111
542649,2,476813,15115449,150,,,,,,
572391,3,476813,15115449,150,,,,,,
534034,6,657173,15185356,2,3,1,-25,-111,-29,-13
599441,6,625756,15703756,1,4,3,1,-165,-25,-111
534034,6,625756,15876556,5,4,3,1,-165,-25,-111
538892,0,541619,16628392,1,,,,,,
599441,6,509607,16826956,6,2,4,-22,91,1,-165
538892,0,541619,16897710,1,,,,,,
534034,6,509607,16999756,5,2,4,-22,91,1,-165
544074,1,538892,17121072,1,4,2,2.35166,-161.322,-23.5953,91.3571
544074,1,541619,17149567,1,4,4,2.35166,-161.322,5.91178,-161.276
544074,1,541619,17429185,1,4,4,2.35166,-161.322,5.91178,-161.276
538892,0,541619,17499134,1,,,,,,
599441,6,499467,17518156,3,1,2,-29,-13,-22,91
585212,6,509607,17518156,5,2,4,-22,91,1,-165
544074,1,538892,17601232,1,4,2,2.35166,-161.322,-23.5953,91.3571
629627,6,509607,17690956,3,2,4,-22,91,1,-165
538892,0,544074,17697435,1,,,,,,
585212,6,499467,17777356,1,1,2,-29,-13,-22,91
544074,1,541619,17785145,1,4,4,2.35166,-161.322,5.91178,-161.276
534034,6,499467,17863756,2,1,2,-29,-13,-22,91
544074,0,538892,17934517,1,,,,,,
541619,0,538892,17989009,1,,,,,,
538892,0,544074,18132297,1,,,,,,
544074,1,541619,18186660,1,4,4,2.35166,-161.322,5.91178,-161.276
544074,0,541619,18196252,1,,,,,,
538892,0,544074,18337188,1,,,,,,
544074,0,538892,18636988,1,,,,,,
544074,1,538892,18711916,1,4,2,2.35166,-161.322,-23.5953,91.3571
544074,1,541619,18869662,1,4,4,2.35166,-161.322,5.91178,-161.276
544074,0,541619,18898309,1,,,,,,
538892,0,541619,18973146,1,,,,,,
544074,0,541619,19022747,1,,,,,,
544074,1,541619,19058010,1,4,4,2.35166,-161.322,5.91178,-161.276
542965,6,509607,19073356,1,2,4,-22,91,1,-165
544074,0,538892,19167417,1,,,,,,
544074,1,538892,19177189,1,4,2,2.35166,-161.322,-23.5953,91.3571
544074,1,538892,19256891,1,4,2,2.35166,-161.322,-23.5953,91.3571
635665,6,625756,19332556,5,0,3,33,-41,-25,-111
538892,0,544074,19361607,1,,,,,,
544074,0,541619,19623842,1,,,,,,
544074,1,538892,19696142,1,4,2,2.35166,-161.322,-23.5953,91.3571
544074,1,541619,19855205,1,4,4,2.35166,-161.322,5.91178,-161.276
544074,0,541619,19884838,1,,,,,,
538892,0,541619,20000695,1,,,,,,
538892,6,509607,20023756,6,2,4,-22,91,1,-165
541619,0,544074,20033852,1,,,,,,
544074,0,538892,20064067,1,,,,,,
568093,6,625756,20110156,1,0,3,33,-41,-25,-111
544074,1,541619,20128854,1,4,4,2.35166,-161.322,5.91178,-161.276
541619,0,538892,20176137,1,,,,,,
568093,6,499467,20974156,1,3,2,-25,-111,-22,91
464459,6,625756,21233356,2,0,3,33,-41,-25,-111
464459,6,499467,21838156,4,3,2,-25,-111,-22,91
635665,6,499467,22010956,4,3,2,-25,-111,-22,91
568093,6,561157,23652556,1,2,0,-22,91,33,-41
635665,6,561157,23738956,6,2,0,-22,91,33,-41
570284,6,509607,24948556,1,5,4,22,156,1,-165
643925,6,625756,25466956,3,4,3,1,-165,-25,-111
649553,6,625756,25553356,1,4,3,1,-165,-25,-111
570284,6,625756,26503756,4,4,3,1,-165,-25,-111
643925,6,509607,26762956,4,5,4,22,156,1,-165
649553,6,509607,26935756,2,5,4,22,156,1,-165
570284,6,616453,28231756,2,0,5,33,-41,22,156
649553,6,616453,28577356,6,0,5,33,-41,22,156
570284,6,561157,28663756,6,3,0,-25,-111,33,-41
643925,6,561157,28750156,5,3,0,-25,-111,33,-41
598006,6,657173,29873356,1,5,1,22,156,-29,-13
612711,6,561157,30132556,1,1,0,-29,-13,33,-41
598006,6,561157,30478156,3,1,0,-29,-13,33,-41
643411,6,561157,31514956,1,1,0,-29,-13,33,-41
610497,5,640784,31536000,271.92,,,,,,
610497,5,630626,31536000,961.13,,,,,,
552988,5,610497,31536000,3704.63,,,,,,
610497,5,567195,31536000,2020.36,,,,,,
610497,5,527449,31536000,164.35,,,,,,
610497,5,459381,31536000,516.88,,,,,,
610497,5,595298,31536000,707.62,,,,,,
610497,5,466907,31536000,382.9,,,,,,
610497,5,589943,31536000,299.92,,,,,,
610497,5,537281,31536000,476.32,,,,,,
610497,5,523927,31536000,191.06,,,,,,
610497,5,580426,31536000,180.33,,,,,,
610497,5,616315,31536000,365.16,,,,,,
610497,5,503701,31536000,1626.32,,,,,,
610497,5,632961,31536000,196.78,,,,,,
610497,5,473173,31536000,91.95,,,,,,
610497,5,620120,31536000,119.2,,,,,,
610497,5,575030,31536000,3200.7,,,,,,
578531,5,640784,31536000,127.15,,,,,,
578531,5,503218,31536000,794.95,,,,,,
578531,5,630626,31536000,5216.01,,,,,,
510031,5,578531,31536000,535.49,,,,,,
552988,5,578531,31536000,44432.6,,,,,,
578531,5,567195,31536000,4032.44,,,,,,
578531,5,527449,31536000,112.79,,,,,,
578531,5,459381,31536000,564.37,,,,,,
578531,5,595298,31536000,3687.96,,,,,,
578531,5,466907,31536000,604.91,,,,,,
578531,5,606730,31536000,1122.89,,,,,,
578531,5,589943,31536000,1464.95,,,,,,
578531,5,577992,31536000,4967.63,,,,,,
578531,5,537281,31536000,951.82,,,,,,
578531,5,523927,31536000,1875.25,,,,,,
578531,5,580426,31536000,765.2,,,,,,
578531,5,616315,31536000,94.12,,,,,,
578531,5,642329,31536000,842.49,,,,,,
578531,5,503701,31536000,2131.32,,,,,,
578531,5,632961,31536000,779.39,,,,,,
578531,5,473173,31536000,979.19,,,,,,
578531,5,620120,31536000,6814.56,,,,,,
578531,5,575030,31536000,3994.14,,,,,,
578531,5,621924,31536000,1367.71,,,,,,
657076,5,640784,31536000,983.51,,,,,,
657076,5,630626,31536000,4887.83,,,,,,
552988,5,657076,31536000,36157.5,,,,,,
657076,5,527449,31536000,384.3,,,,,,
657076,5,459381,31536000,595.71,,,,,,
657076,5,595298,31536000,2596.98,,,,,,
657076,5,466907,31536000,458.72,,,,,,
657076,5,589943,31536000,1950.69,,,,,,
657076,5,537281,31536000,530.82,,,,,,
657076,5,523927,31536000,1922.91,,,,,,
657076,5,580426,31536000,501.28,,,,,,
657076,5,616315,31536000,1384.47,,,,,,
657076,5,642329,31536000,719.92,,,,,,
657076,5,503701,31536000,180.6,,,,,,
657076,5,473173,31536000,242.37,,,,,,
657076,5,620120,31536000,5823.53,,,,,,
657076,5,575030,31536000,7256.03,,,,,,
657076,5,621924,31536000,1257.76,,,,,,
478754,5,630626,31536000,6376.02,,,,,,
510031,5,478754,31536000,197.45,,,,,,
552988,5,478754,31536000,29465.3,,,,,,
478754,5,527449,31536000,334,,,,,,
478754,5,459381,31536000,546.44,,,,,,
478754,5,595298,31536000,1567.57,,,,,,
478754,5,466907,31536000,1232.64,,,,,,
478754,5,589943,31536000,1763.76,,,,,,
478754,5,577992,31536000,179.32,,,,,,
478754,5,523927,31536000,904.42,,,,,,
478754,5,616315,31536000,671.78,,,,,,
478754,5,642329,31536000,885.78,,,,,,
478754,5,571970,31536000,132.51,,,,,,
478754,5,632961,31536000,105.23,,,,,,
478754,5,473173,31536000,2312.74,,,,,,
478754,5,620120,31536000,2277.9,,,,,,
478754,5,621924,31536000,611.39,,,,,,
575295,5,630626,31536000,1131.09,,,,,,
552988,5,575295,31536000,25163.8,,,,,,
575295,5,527449,31536000,516.47,,,,,,
575295,5,459381,31536000,173.64,,,,,,
575295,5,595298,31536000,1609.94,,,,,,
575295,5,466907,31536000,429.42,,,,,,
575295,5,577992,31536000,2117.18,,,,,,
575295,5,537281,31536000,277.44,,,,,,
575295,5,523927,31536000,1211.81,,,,,,
575295,5,595581,31536000,1191.34,,,,,,
575295,5,616315,31536000,2.91,,,,,,
575295,5,642329,31536000,280.94,,,,,,
575295,5,571970,31536000,60.24,,,,,,
575295,5,632961,31536000,281.97,,,,,,
575295,5,473173,31536000,2150.02,,,,,,
575295,5,620120,31536000,1213.18,,,,,,
575295,5,575030,31536000,5529.22,,,,,,
575295,5,621924,31536000,1638.18,,,,,,
568284,5,630626,31536000,5053.94,,,,,,
552988,5,568284,31536000,7039.65,,,,,,
568284,5,567195,31536000,1147.37,,,,,,
568284,5,527449,31536000,285.7,,,,,,
568284,5,459381,31536000,267.45,,,,,,
568284,5,595298,31536000,3054.32,,,,,,
568284,5,466907,31536000,701.36,,,,,,
568284,5,589943,31536000,369.91,,,,,,
568284,5,577992,31536000,279.83,,,,,,
568284,5,537281,31536000,141.32,,,,,,
568284,5,523927,31536000,584.34,,,,,,
568284,5,595581,31536000,1772.19,,,,,,
568284,5,616315,31536000,955.54,,,,,,
568284,5,642329,31536000,818.09,,,,,,
568284,5,503701,31536000,2456.28,,,,,,
568284,5,571970,31536000,92.37,,,,,,
568284,5,632961,31536000,439.2,,,,,,
568284,5,473173,31536000,3084.78,,,,,,
568284,5,620120,31536000,164.3,,,,,,
568284,5,575030,31536000,3861.34,,,,,,
568284,5,621924,31536000,817.27,,,,,,
508898,5,503218,31536000,1437.55,,,,,,
508898,5,630626,31536000,7216.68,,,,,,
510031,5,508898,31536000,2664.62,,,,,,
552988,5,508898,31536000,50214.1,,,,,,
508898,5,567195,31536000,5377.2,,,,,,
508898,5,527449,31536000,73.45,,,,,,
508898,5,459381,31536000,624.98,,,,,,
508898,5,595298,31536000,2939.52,,,,,,
508898,5,466907,31536000,1068.85,,,,,,
508898,5,589943,31536000,2951.76,,,,,,
508898,5,537281,31536000,1414.3,,,,,,
508898,5,523927,31536000,3035.49,,,,,,
508898,5,580426,31536000,384,,,,,,
508898,5,595581,31536000,1272.62,,,,,,
508898,5,642329,31536000,187.12,,,,,,
508898,5,503701,31536000,3744.72,,,,,,
508898,5,473173,31536000,1245.58,,,,,,
508898,5,620120,31536000,13481.8,,,,,,
508898,5,575030,31536000,19974,,,,,,
508898,5,621924,31536000,1053.33,,,,,,
510031,5,538892,31536000,612.53,,,,,,
552988,5,538892,31536000,7866.03,,,,,,
538892,5,567195,31536000,804.6,,,,,,
538892,5,527449,31536000,66.56,,,,,,
538892,5,459381,31536000,206.85,,,,,,
538892,5,595298,31536000,2929.23,,,,,,
538892,5,466907,31536000,411.67,,,,,,
538892,5,589943,31536000,1336.5,,,,,,
538892,5,577992,31536000,2087.94,,,,,,
538892,5,537281,31536000,115.09,,,,,,
538892,5,523927,31536000,318.53,,,,,,
538892,5,580426,31536000,287.96,,,,,,
538892,5,642329,31536000,1700.68,,,,,,
538892,5,632961,31536000,232.76,,,,,,
538892,5,473173,31536000,397.53,,,,,,
620120,5,538892,31536000,1256.32,,,,,,
538892,5,575030,31536000,2011.04,,,,,,
538892,5,621924,31536000,7084.51,,,,,,
510031,5,572391,31536000,323.44,,,,,,
552988,5,572391,31536000,9063.18,,,,,,
572391,5,567195,31536000,593.37,,,,,,
572391,5,527449,31536000,377.58,,,,,,
572391,5,459381,31536000,330.92,,,,,,
572391,5,595298,31536000,642.73,,,,,,
572391,5,466907,31536000,288.38,,,,,,
572391,5,589943,31536000,1117.58,,,,,,
572391,5,577992,31536000,619.38,,,,,,
572391,5,537281,31536000,315.44,,,,,,
572391,5,580426,31536000,140.14,,,,,,
572391,5,616315,31536000,253.64,,,,,,
572391,5,503701,31536000,1960.88,,,,,,
572391,5,632961,31536000,214.29,,,,,,
572391,5,473173,31536000,787.03,,,,,,
620120,5,572391,31536000,1472.17,,,,,,
572391,5,575030,31536000,7690.99,,,,,,
572391,5,621924,31536000,3433.52,,,,,,
552988,5,542965,31536000,14865.8,,,,,,
542965,5,567195,31536000,1031.52,,,,,,
542965,5,527449,31536000,149.53,,,,,,
542965,5,459381,31536000,737.83,,,,,,
542965,5,595298,31536000,3375.37,,,,,,
542965,5,466907,31536000,177.36,,,,,,
542965,5,589943,31536000,232.68,,,,,,
542965,5,537281,31536000,136.94,,,,,,
542965,5,523927,31536000,1100.57,,,,,,
542965,5,580426,31536000,613.8,,,,,,
542965,5,595581,31536000,1637.51,,,,,,
542965,5,616315,31536000,1420.57,,,,,,
542965,5,642329,31536000,415.8,,,,,,
542965,5,571970,31536000,210.09,,,,,,
542965,5,632961,31536000,373.32,,,,,,
542965,5,473173,31536000,310.96,,,,,,
542965,5,620120,31536000,804.21,,,,,,
542965,5,575030,31536000,8413.6,,,,,,
542965,5,621924,31536000,798.15,,,,,,
536951,5,503218,31536000,1252.81,,,,,,
552988,5,536951,31536000,5234.64,,,,,,
536951,5,567195,31536000,4019.67,,,,,,
536951,5,527449,31536000,507.47,,,,,,
536951,5,459381,31536000,200.63,,,,,,
536951,5,595298,31536000,1391.04,,,,,,
536951,5,466907,31536000,620.27,,,,,,
536951,5,589943,31536000,449.32,,,,,,
536951,5,577992,31536000,2552.28,,,,,,
536951,5,537281,31536000,421.71,,,,,,
536951,5,523927,31536000,475.36,,,,,,
536951,5,580426,31536000,394.63,,,,,,
536951,5,595581,31536000,954.38,,,,,,
536951,5,616315,31536000,2141.56,,,,,,
536951,5,642329,31536000,1414.94,,,,,,
536951,5,503701,31536000,3296.54,,,,,,
536951,5,473173,31536000,221.54,,,,,,
536951,5,620120,31536000,1187.43,,,,,,
536951,5,575030,31536000,4620.27,,,,,,
552988,5,466976,31536000,38019.8,,,,,,
466976,5,527449,31536000,640.95,,,,,,
466976,5,459381,31536000,2249.28,,,,,,
466976,5,595298,31536000,7533.16,,,,,,
466976,5,466907,31536000,576.32,,,,,,
466976,5,589943,31536000,3435.72,,,,,,
466976,5,577992,31536000,3963.81,,,,,,
466976,5,537281,31536000,848.82,,,,,,
466976,5,523927,31536000,3202.79,,,,,,
466976,5,642329,31536000,1652.08,,,,,,
466976,5,503701,31536000,5169.73,,,,,,
466976,5,571970,31536000,168.32,,,,,,
466976,5,632961,31536000,723.89,,,,,,
466976,5,473173,31536000,7146.89,,,,,,
466976,5,620120,31536000,248.9,,,,,,
466976,5,575030,31536000,5749.62,,,,,,
466976,5,621924,31536000,3816.99,,,,,,
510031,5,607386,31536000,915.56,,,,,,
552988,5,607386,31536000,67455.8,,,,,,
607386,5,567195,31536000,3985.69,,,,,,
607386,5,527449,31536000,352.43,,,,,,
607386,5,459381,31536000,174.81,,,,,,
607386,5,595298,31536000,5638.62,,,,,,
607386,5,466907,31536000,2396.91,,,,,,
607386,5,589943,31536000,622.79,,,,,,
607386,5,537281,31536000,170.71,,,,,,
607386,5,523927,31536000,4129.17,,,,,,
607386,5,580426,31536000,790.97,,,,,,
607386,5,595581,31536000,618.59,,,,,,
607386,5,642329,31536000,2377.76,,,,,,
607386,5,503701,31536000,6084.53,,,,,,
607386,5,632961,31536000,347.93,,,,,,
607386,5,473173,31536000,3632.97,,,,,,
620120,5,607386,31536000,601.22,,,,,,
607386,5,575030,31536000,18698.1,,,,,,
607386,5,621924,31536000,2016.27,,,,,,
628223,5,503218,31536000,2582.67,,,,,,
628223,5,630626,31536000,8091.25,,,,,,
510031,5,628223,31536000,1129.49,,,,,,
552988,5,628223,31536000,86251.6,,,,,,
628223,5,567195,31536000,9336.13,,,,,,
628223,5,527449,31536000,576.14,,,,,,
628223,5,459381,31536000,978.47,,,,,,
628223,5,595298,31536000,8384.06,,,,,,
628223,5,466907,31536000,1096.37,,,,,,
628223,5,606730,31536000,1846.53,,,,,,
628223,5,537281,31536000,948.57,,,,,,
628223,5,523927,31536000,4632.3,,,,,,
628223,5,580426,31536000,30.83,,,,,,
628223,5,595581,31536000,3739.59,,,,,,
628223,5,642329,31536000,4394.98,,,,,,
628223,5,503701,31536000,7443.2,,,,,,
628223,5,571970,31536000,304.78,,,,,,
628223,5,632961,31536000,520.28,,,,,,
628223,5,473173,31536000,6636.04,,,,,,
628223,5,620120,31536000,4485.42,,,,,,
628223,5,575030,31536000,19153.4,,,,,,
628223,5,621924,31536000,1117.73,,,,,,
516236,5,630626,31536000,39291.8,,,,,,
510031,5,516236,31536000,6908.27,,,,,,
552988,5,516236,31536000,159997,,,,,,
516236,5,567195,31536000,32142.3,,,,,,
516236,5,527449,31536000,713.06,,,,,,
516236,5,459381,31536000,1904.74,,,,,,
516236,5,595298,31536000,1406.81,,,,,,
516236,5,466907,31536000,1929.22,,,,,,
516236,5,589943,31536000,6938.77,,,,,,
516236,5,537281,31536000,5302.1,,,,,,
516236,5,523927,31536000,2618.5,,,,,,
516236,5,580426,31536000,8956.1,,,,,,
516236,5,595581,31536000,11185.4,,,,,,
516236,5,616315,31536000,4836.31,,,,,,
516236,5,503701,31536000,2574.66,,,,,,
516236,5,571970,31536000,280.38,,,,,,
516236,5,632961,31536000,353.31,,,,,,
516236,5,473173,31536000,2489.02,,,,,,
516236,5,620120,31536000,146800,,,,,,
516236,5,575030,31536000,41464.4,,,,,,
516236,5,621924,31536000,47400,,,,,,
492701,5,503218,31536000,1399.05,,,,,,
492701,5,630626,31536000,9335.04,,,,,,
492701,5,536346,31536000,6111.55,,,,,,
492701,5,520660,31536000,4744.49,,,,,,
552988,5,492701,31536000,39167.1,,,,,,
492701,5,527449,31536000,170.12,,,,,,
492701,5,459381,31536000,1819.6,,,,,,
492701,5,595298,31536000,8665.54,,,,,,
492701,5,466907,31536000,1433.99,,,,,,
492701,5,589943,31536000,4463.25,,,,,,
492701,5,523927,31536000,2261.47,,,,,,
492701,5,595581,31536000,3006.51,,,,,,
492701,5,616315,31536000,3052.63,,,,,,
492701,5,642329,31536000,2193.96,,,,,,
492701,5,571970,31536000,251.9,,,,,,
492701,5,644226,31536000,2367.25,,,,,,
492701,5,632961,31536000,532.37,,,,,,
492701,5,473173,31536000,612.6,,,,,,
492701,5,620120,31536000,4436.3,,,,,,
492701,5,575030,31536000,16279.8,,,,,,
584736,5,630626,31536000,19167.7,,,,,,
552988,5,584736,31536000,134196,,,,,,
584736,5,567195,31536000,26846.9,,,,,,
584736,5,527449,31536000,494.71,,,,,,
584736,5,459381,31536000,2778.19,,,,,,
584736,5,595298,31536000,7045.08,,,,,,
584736,5,466907,31536000,534.07,,,,,,
584736,5,589943,31536000,12526.9,,,,,,
584736,5,523927,31536000,6214.69,,,,,,
584736,5,580426,31536000,1500.31,,,,,,
584736,5,595581,31536000,15399.5,,,,,,
584736,5,616315,31536000,535.85,,,,,,
584736,5,642329,31536000,6650.38,,,,,,
584736,5,503701,31536000,5190.51,,,,,,
584736,5,571970,31536000,117.94,,,,,,
584736,5,632961,31536000,1100.5,,,,,,
584736,5,473173,31536000,8001.41,,,,,,
584736,5,620120,31536000,11520.6,,,,,,
584736,5,621924,31536000,15668.2,,,,,,
520084,5,640784,31536000,1761.31,,,,,,
520084,5,630626,31536000,10072.2,,,,,,
520084,5,536346,31536000,3978.84,,,,,,
510031,5,520084,31536000,2024.7,,,,,,
520084,5,520660,31536000,11179.5,,,,,,
552988,5,520084,31536000,129601,,,,,,
520084,5,567195,31536000,17907,,,,,,
520084,5,527449,31536000,522.39,,,,,,
520084,5,459381,31536000,994.25,,,,,,
520084,5,595298,31536000,2315.62,,,,,,
520084,5,466907,31536000,1531.51,,,,,,
520084,5,589943,31536000,15080.3,,,,,,
520084,5,577992,31536000,8845.36,,,,,,
520084,5,537281,31536000,2262.18,,,,,,
520084,5,523927,31536000,5343.67,,,,,,
520084,5,580426,31536000,2588.29,,,,,,
520084,5,595581,31536000,13260.7,,,,,,
520084,5,642329,31536000,2230.88,,,,,,
520084,5,503701,31536000,16249.6,,,,,,
520084,5,644226,31536000,2347.91,,,,,,
520084,5,632961,31536000,2580.06,,,,,,
520084,5,473173,31536000,530.03,,,,,,
520084,5,620120,31536000,20358.5,,,,,,
520084,5,575030,31536000,30415.8,,,,,,
529433,5,640784,31536000,3538.33,,,,,,
529433,5,630626,31536000,13854.7,,,,,,
529433,5,536346,31536000,4349.74,,,,,,
510031,5,529433,31536000,1284.37,,,,,,
529433,5,520660,31536000,10862.7,,,,,,
552988,5,529433,31536000,121408,,,,,,
529433,5,567195,31536000,6540.34,,,,,,
529433,5,527449,31536000,1415.99,,,,,,
529433,5,459381,31536000,1597.54,,,,,,
529433,5,595298,31536000,1812.17,,,,,,
529433,5,466907,31536000,2716.27,,,,,,
529433,5,606730,31536000,3419.82,,,,,,
529433,5,589943,31536000,3143.13,,,,,,
529433,5,577992,31536000,8060.6,,,,,,
529433,5,537281,31536000,460.34,,,,,,
529433,5,523927,31536000,5167.03,,,,,,
529433,5,580426,31536000,2514.63,,,,,,
529433,5,616315,31536000,4385.38,,,,,,
529433,5,642329,31536000,684.27,,,,,,
