Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
595104,2,482264,15685418,623.0,,,,,,
595104,2,482264,16460993,333.0,,,,,,
595104,2,482264,16488049,648.0,,,,,,
595104,2,482264,18505321,759.0,,,,,,
595104,2,482264,20858864,334.0,,,,,,
595104,0,546999,4256543,1.0,,,,,,
595104,0,546999,4484283,1.0,,,,,,
595104,0,546999,5170782,1.0,,,,,,
546999,0,595104,9342638,1.0,,,,,,
546999,0,595104,10210365,1.0,,,,,,
546999,0,595104,10936189,1.0,,,,,,
546999,0,595104,11539846,1.0,,,,,,
546999,0,595104,12286636,1.0,,,,,,
551810,1,595104,19378736,1.0,4,4,-1.69074,-162.996,-1.54455,-166.428
519424,0,595104,6313235,1.0,,,,,,
595104,0,638752,11232722,1.0,,,,,,
552988,5,570284,31536000,5332.43,,,,,,
570284,5,459381,31536000,227.8,,,,,,
570284,5,473173,31536000,826.56,,,,,,
570284,5,503701,31536000,2490.41,,,,,,
570284,5,523927,31536000,2239.27,,,,,,
570284,5,527449,31536000,184.7,,,,,,
570284,5,537281,31536000,342.66,,,,,,
570284,5,571970,31536000,94.25,,,,,,
570284,5,575030,31536000,282.13,,,,,,
570284,5,577992,31536000,2014.79,,,,,,
570284,5,595298,31536000,997.95,,,,,,
570284,5,595581,31536000,196.64,,,,,,
570284,5,620120,31536000,1116.98,,,,,,
570284,5,621924,31536000,2780.94,,,,,,
570284,5,642329,31536000,870.05,,,,,,
570284,3,482264,10728949,298.0,,,,,,
570284,3,482264,12833338,109.0,,,,,,
570284,3,482264,12984768,116.0,,,,,,
570284,3,482264,14838769,319.0,,,,,,
570284,3,482264,15685418,623.0,,,,,,
570284,3,482264,16460993,333.0,,,,,,
570284,3,482264,16488049,648.0,,,,,,
570284,3,482264,18505321,759.0,,,,,,
570284,3,482264,20858864,334.0,,,,,,
570284,0,546999,4969476,1.0,,,,,,
570284,0,546999,5795898,1.0,,,,,,
570284,0,546999,6748914,1.0,,,,,,
570284,0,546999,8991064,1.0,,,,,,
570284,0,546999,9553034,1.0,,,,,,
570284,0,546999,9578024,1.0,,,,,,
570284,0,546999,10276646,1.0,,,,,,
570284,0,546999,10593441,1.0,,,,,,
570284,0,546999,10946361,1.0,,,,,,
546999,0,570284,4160442,1.0,,,,,,
546999,0,570284,5280119,1.0,,,,,,
546999,0,570284,5305352,1.0,,,,,,
546999,0,570284,5591915,1.0,,,,,,
546999,0,570284,6217019,1.0,,,,,,
546999,0,570284,6406060,1.0,,,,,,
546999,0,570284,7527157,1.0,,,,,,
546999,0,570284,8381139,1.0,,,,,,
546999,0,570284,9029476,1.0,,,,,,
546999,0,570284,10113933,1.0,,,,,,
546999,0,570284,10221516,1.0,,,,,,
546999,0,570284,10929064,1.0,,,,,,
546999,0,570284,11423114,1.0,,,,,,
546999,0,570284,12408755,1.0,,,,,,
546999,0,570284,13543740,1.0,,,,,,
546999,0,570284,14321311,1.0,,,,,,
546999,0,570284,14409408,1.0,,,,,,
649553,0,570284,6951739,1.0,,,,,,
649553,0,570284,4126510,1.0,,,,,,
649553,0,570284,1704008,1.0,,,,,,
649553,0,570284,6900775,1.0,,,,,,
649553,0,570284,6186543,1.0,,,,,,
649553,0,570284,4020968,1.0,,,,,,
649553,1,570284,4809685,1.0,5,5,21.1925,153.287,20.5757,157.327
649553,1,570284,7180621,1.0,5,5,21.1925,153.287,20.5757,157.327
649553,1,570284,5487004,1.0,5,5,21.1925,153.287,20.5757,157.327
570284,0,643925,7250591,1.0,,,,,,
643925,0,570284,130080,1.0,,,,,,
643925,0,570284,5262711,1.0,,,,,,
643925,0,570284,6095759,1.0,,,,,,
643925,0,570284,3484108,1.0,,,,,,
643925,0,570284,4462935,1.0,,,,,,
643925,1,570284,3508946,1.0,5,5,22.8452,156.058,20.5757,157.327
643925,1,570284,8743245,1.0,5,5,22.8452,156.058,20.5757,157.327
643925,1,570284,10109610,1.0,5,5,22.8452,156.058,20.5757,157.327
593266,0,570284,3234818,1.0,,,,,,
593266,1,570284,10514139,1.0,5,5,23.716,158.593,20.5757,157.327
593266,1,570284,1785522,1.0,5,5,23.716,158.593,20.5757,157.327
570284,0,570847,4198549,1.0,,,,,,
570284,0,570847,5300486,1.0,,,,,,
570284,0,570847,5831122,1.0,,,,,,
570284,0,570847,6520112,1.0,,,,,,
570284,0,570847,6718828,1.0,,,,,,
546999,5,459381,31536000,665.85,,,,,,
546999,5,466907,31536000,560.55,,,,,,
546999,5,473173,31536000,599.23,,,,,,
546999,5,503701,31536000,511.35,,,,,,
546999,5,523927,31536000,2315.68,,,,,,
546999,5,527449,31536000,308.64,,,,,,
546999,5,567195,31536000,2832.03,,,,,,
546999,5,571970,31536000,79.65,,,,,,
546999,5,575030,31536000,3921.66,,,,,,
546999,5,580426,31536000,18.88,,,,,,
546999,5,589943,31536000,193.75,,,,,,
546999,5,595298,31536000,3802.45,,,,,,
546999,5,595581,31536000,203.09,,,,,,
546999,5,616315,31536000,2049.9,,,,,,
546999,5,620120,31536000,852.05,,,,,,
546999,5,630626,31536000,4742.28,,,,,,
552988,5,546999,31536000,14682.4,,,,,,
546999,1,594766,14101525,1.0,3,3,-23.788,-110.907,-25.679,-110.916
546999,1,594766,14220284,1.0,3,3,-23.788,-110.907,-25.679,-110.916
546999,0,594766,25899760,1.0,,,,,,
594766,1,546999,25374234,1.0,3,3,-25.679,-110.916,-23.788,-110.907
594766,1,546999,24517616,1.0,3,3,-25.679,-110.916,-23.788,-110.907
594766,1,546999,24899921,1.0,3,3,-25.679,-110.916,-23.788,-110.907
594766,1,546999,24011129,1.0,3,3,-25.679,-110.916,-23.788,-110.907
546999,0,551810,25072024,1.0,,,,,,
546999,0,551810,26222637,1.0,,,,,,
546999,0,551810,25674422,1.0,,,,,,
546999,0,551810,25133627,1.0,,,,,,
546999,0,551810,25213731,1.0,,,,,,
546999,1,551810,25752159,1.0,3,4,-23.788,-110.907,-1.69074,-162.996
551810,0,546999,15013008,1.0,,,,,,
551810,1,546999,14181434,1.0,4,3,-1.69074,-162.996,-23.788,-110.907
551810,1,546999,15549555,1.0,4,3,-1.69074,-162.996,-23.788,-110.907
551810,0,546999,25155416,1.0,,,,,,
551810,0,546999,24481021,1.0,,,,,,
546999,1,649553,2511071,1.0,3,5,-23.788,-110.907,21.1925,153.287
546999,0,649553,25256507,1.0,,,,,,
546999,0,649553,26243301,1.0,,,,,,
649553,1,546999,13992897,1.0,5,3,21.1925,153.287,-23.788,-110.907
649553,1,546999,25413436,1.0,5,3,21.1925,153.287,-23.788,-110.907
649553,1,546999,25715603,1.0,5,3,21.1925,153.287,-23.788,-110.907
649553,1,546999,24842318,1.0,5,3,21.1925,153.287,-23.788,-110.907
649553,1,546999,26211328,1.0,5,3,21.1925,153.287,-23.788,-110.907
649553,1,546999,25831228,1.0,5,3,21.1925,153.287,-23.788,-110.907
546999,0,604223,25663940,1.0,,,,,,
604223,0,546999,24169191,1.0,,,,,,
604223,0,546999,24133779,1.0,,,,,,
604223,0,546999,25484915,1.0,,,,,,
604223,0,546999,25864413,1.0,,,,,,
604223,1,546999,26140604,1.0,3,3,-24.6075,-111.797,-23.788,-110.907
546999,0,519424,14672622,1.0,,,,,,
546999,0,519424,25890043,1.0,,,,,,
546999,0,519424,25347822,1.0,,,,,,
546999,0,519424,26339689,1.0,,,,,,
546999,0,519424,26353553,1.0,,,,,,
546999,0,519424,26357870,1.0,,,,,,
546999,1,519424,24775778,1.0,3,4,-23.788,-110.907,0.449339,-165.89
519424,0,546999,14600284,1.0,,,,,,
519424,0,546999,14891212,1.0,,,,,,
519424,0,546999,25825767,1.0,,,,,,
519424,1,546999,24250865,1.0,4,3,0.449339,-165.89,-23.788,-110.907
546999,1,572500,13830217,1.0,3,5,-23.788,-110.907,20.9894,154.237
546999,1,572500,14043585,1.0,3,5,-23.788,-110.907,20.9894,154.237
572500,1,546999,13947827,1.0,5,3,20.9894,154.237,-23.788,-110.907
572500,1,546999,13999863,1.0,5,3,20.9894,154.237,-23.788,-110.907
638752,0,546999,14704984,1.0,,,,,,
546999,0,636990,15799487,1.0,,,,,,
546999,1,636990,15215095,1.0,3,0,-23.788,-110.907,41.6555,-45.6054
636990,0,546999,13687397,1.0,,,,,,
636990,1,546999,13909477,1.0,0,3,41.6555,-45.6054,-23.788,-110.907
546999,1,581406,15191997,1.0,3,0,-23.788,-110.907,30.7566,-39.3742
546999,1,581406,14091545,1.0,3,0,-23.788,-110.907,30.7566,-39.3742
510031,5,594766,31536000,3626.51,,,,,,
552988,5,594766,31536000,40989.6,,,,,,
594766,5,459381,31536000,755.64,,,,,,
594766,5,466907,31536000,720.0,,,,,,
594766,5,473173,31536000,929.24,,,,,,
594766,5,520660,31536000,3274.32,,,,,,
594766,5,523927,31536000,1197.38,,,,,,
594766,5,527449,31536000,219.0,,,,,,
594766,5,536346,31536000,1.96,,,,,,
594766,5,567195,31536000,9629.26,,,,,,
594766,5,571970,31536000,62.94,,,,,,
594766,5,575030,31536000,6003.4,,,,,,
594766,5,577992,31536000,1360.45,,,,,,
594766,5,580426,31536000,224.47,,,,,,
594766,5,589943,31536000,3062.33,,,,,,
594766,5,595298,31536000,3250.16,,,,,,
594766,5,595581,31536000,3672.06,,,,,,
594766,5,616315,31536000,610.11,,,,,,
594766,5,620120,31536000,7616.24,,,,,,
594766,5,621924,31536000,2124.95,,,,,,
594766,5,630626,31536000,6016.19,,,,,,
594766,5,632961,31536000,269.76,,,,,,
594766,5,642329,31536000,2846.18,,,,,,
594766,5,644226,31536000,835.36,,,,,,
594766,1,551810,15660365,1.0,3,4,-25.679,-110.916,-1.69074,-162.996
594766,1,551810,24260028,1.0,3,4,-25.679,-110.916,-1.69074,-162.996
594766,1,551810,26322655,1.0,3,4,-25.679,-110.916,-1.69074,-162.996
551810,0,594766,14065570,1.0,,,,,,
551810,0,594766,15803892,1.0,,,,,,
551810,1,594766,14787293,1.0,4,3,-1.69074,-162.996,-25.679,-110.916
551810,0,594766,25397949,1.0,,,,,,
551810,0,594766,24836646,1.0,,,,,,
551810,0,594766,26111961,1.0,,,,,,
551810,0,594766,25836593,1.0,,,,,,
594766,1,649553,24650150,1.0,3,5,-25.679,-110.916,21.1925,153.287
649553,0,594766,14001555,1.0,,,,,,
649553,0,594766,14132410,1.0,,,,,,
649553,1,594766,14347046,1.0,5,3,21.1925,153.287,-25.679,-110.916
649553,1,594766,24332752,1.0,5,3,21.1925,153.287,-25.679,-110.916
649553,1,594766,25284050,1.0,5,3,21.1925,153.287,-25.679,-110.916
649553,1,594766,24223224,1.0,5,3,21.1925,153.287,-25.679,-110.916
649553,1,594766,25429066,1.0,5,3,21.1925,153.287,-25.679,-110.916
594766,1,604223,15069891,1.0,3,3,-25.679,-110.916,-24.6075,-111.797
594766,1,604223,25465673,1.0,3,3,-25.679,-110.916,-24.6075,-111.797
594766,1,604223,24014393,1.0,3,3,-25.679,-110.916,-24.6075,-111.797
604223,0,594766,25597581,1.0,,,,,,
604223,0,594766,25572595,1.0,,,,,,
604223,0,594766,24082511,1.0,,,,,,
604223,0,594766,25193147,1.0,,,,,,
604223,1,594766,24760407,1.0,3,3,-24.6075,-111.797,-25.679,-110.916
604223,1,594766,24975302,1.0,3,3,-24.6075,-111.797,-25.679,-110.916
604223,1,594766,25858511,1.0,3,3,-24.6075,-111.797,-25.679,-110.916
604223,1,594766,26174639,1.0,3,3,-24.6075,-111.797,-25.679,-110.916
604223,1,594766,24109455,1.0,3,3,-24.6075,-111.797,-25.679,-110.916
594766,1,519424,25627965,1.0,3,4,-25.679,-110.916,0.449339,-165.89
594766,1,519424,24062701,1.0,3,4,-25.679,-110.916,0.449339,-165.89
594766,1,519424,24485405,1.0,3,4,-25.679,-110.916,0.449339,-165.89
519424,1,594766,25485974,1.0,4,3,0.449339,-165.89,-25.679,-110.916
519424,1,594766,25517846,1.0,4,3,0.449339,-165.89,-25.679,-110.916
572500,1,594766,15302408,1.0,5,3,20.9894,154.237,-25.679,-110.916
638752,0,594766,13871028,1.0,,,,,,
638752,0,594766,14922470,1.0,,,,,,
638752,0,594766,15031500,1.0,,,,,,
638752,0,594766,14994263,1.0,,,,,,
615605,1,594766,15595674,1.0,5,3,21.7308,153.632,-25.679,-110.916
594766,1,636990,15537008,1.0,3,0,-25.679,-110.916,41.6555,-45.6054
636990,1,594766,14995056,1.0,0,3,41.6555,-45.6054,-25.679,-110.916
636990,1,594766,15180240,1.0,0,3,41.6555,-45.6054,-25.679,-110.916
581406,0,594766,14770434,1.0,,,,,,
551810,5,459381,31536000,412.01,,,,,,
551810,5,466907,31536000,256.74,,,,,,
551810,5,473173,31536000,1257.7,,,,,,
551810,5,503701,31536000,389.26,,,,,,
551810,5,523927,31536000,76.74,,,,,,
551810,5,527449,31536000,112.42,,,,,,
551810,5,537281,31536000,80.36,,,,,,
551810,5,567195,31536000,9540.06,,,,,,
551810,5,571970,31536000,24.96,,,,,,
551810,5,575030,31536000,3497.54,,,,,,
551810,5,580426,31536000,1177.98,,,,,,
551810,5,589943,31536000,1083.85,,,,,,
551810,5,595298,31536000,1924.34,,,,,,
551810,5,595581,31536000,846.87,,,,,,
551810,5,621924,31536000,15916.2,,,,,,
551810,5,630626,31536000,4960.44,,,,,,
551810,5,642329,31536000,730.04,,,,,,
552988,5,551810,31536000,131542.0,,,,,,
620120,5,551810,31536000,20285.1,,,,,,
551810,1,649553,14767722,1.0,4,5,-1.69074,-162.996,21.1925,153.287
551810,0,649553,24079213,1.0,,,,,,
551810,0,649553,24302287,1.0,,,,,,
551810,0,649553,25421127,1.0,,,,,,
551810,0,649553,24891344,1.0,,,,,,
551810,0,649553,24148751,1.0,,,,,,
551810,0,649553,23472680,1.0,,,,,,
551810,0,649553,23441523,1.0,,,,,,
551810,0,649553,25363131,1.0,,,,,,
551810,1,649553,25734841,1.0,4,5,-1.69074,-162.996,21.1925,153.287
551810,1,649553,25817924,1.0,4,5,-1.69074,-162.996,21.1925,153.287
551810,1,649553,26151979,1.0,4,5,-1.69074,-162.996,21.1925,153.287
551810,0,649553,26395913,1.0,,,,,,
551810,1,649553,24970159,1.0,4,5,-1.69074,-162.996,21.1925,153.287
649553,0,551810,15490240,1.0,,,,,,
649553,0,551810,13930908,1.0,,,,,,
649553,0,551810,15666627,1.0,,,,,,
649553,1,551810,14191024,1.0,5,4,21.1925,153.287,-1.69074,-162.996
649553,1,551810,14759897,1.0,5,4,21.1925,153.287,-1.69074,-162.996
649553,0,551810,23180011,1.0,,,,,,
649553,1,551810,26477627,1.0,5,4,21.1925,153.287,-1.69074,-162.996
649553,1,551810,26211056,1.0,5,4,21.1925,153.287,-1.69074,-162.996
649553,1,551810,24788590,1.0,5,4,21.1925,153.287,-1.69074,-162.996
649553,1,551810,25466741,1.0,5,4,21.1925,153.287,-1.69074,-162.996
649553,1,551810,26376578,1.0,5,4,21.1925,153.287,-1.69074,-162.996
649553,1,551810,24226902,1.0,5,4,21.1925,153.287,-1.69074,-162.996
551810,1,604223,15208359,1.0,4,3,-1.69074,-162.996,-24.6075,-111.797
551810,0,604223,25562093,1.0,,,,,,
551810,0,604223,25618604,1.0,,,,,,
551810,1,604223,25347358,1.0,4,3,-1.69074,-162.996,-24.6075,-111.797
604223,0,551810,25171235,1.0,,,,,,
604223,0,551810,25839745,1.0,,,,,,
604223,0,551810,25601053,1.0,,,,,,
604223,0,551810,26051782,1.0,,,,,,
551810,0,519424,15413030,1.0,,,,,,
551810,0,519424,14453584,1.0,,,,,,
551810,1,519424,14191617,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
551810,1,519424,15175860,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
551810,0,519424,25877905,1.0,,,,,,
551810,0,519424,24723089,1.0,,,,,,
551810,0,519424,23937138,1.0,,,,,,
551810,0,519424,23659774,1.0,,,,,,
551810,0,519424,26321869,1.0,,,,,,
551810,0,519424,25447416,1.0,,,,,,
551810,0,519424,23324456,1.0,,,,,,
551810,1,519424,26062169,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
551810,1,519424,24382374,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
551810,1,519424,25370490,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
551810,0,519424,24305480,1.0,,,,,,
551810,0,519424,25346654,1.0,,,,,,
551810,1,519424,24074722,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
551810,1,519424,24093259,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
551810,1,519424,24803801,1.0,4,4,-1.69074,-162.996,0.449339,-165.89
519424,0,551810,14242861,1.0,,,,,,
519424,0,551810,23693585,1.0,,,,,,
519424,0,551810,26103462,1.0,,,,,,
519424,0,551810,24698314,1.0,,,,,,
519424,0,551810,23119058,1.0,,,,,,
519424,0,551810,25693004,1.0,,,,,,
519424,0,551810,24412655,1.0,,,,,,
551810,1,572500,14787374,1.0,4,5,-1.69074,-162.996,20.9894,154.237
551810,1,572500,13640099,1.0,4,5,-1.69074,-162.996,20.9894,154.237
551810,1,638752,14235145,1.0,4,5,-1.69074,-162.996,22.6482,156.841
551810,1,638752,15030745,1.0,4,5,-1.69074,-162.996,22.6482,156.841
551810,1,638752,13692841,1.0,4,5,-1.69074,-162.996,22.6482,156.841
638752,0,551810,15624157,1.0,,,,,,
638752,0,551810,14195045,1.0,,,,,,
638752,0,551810,15542865,1.0,,,,,,
638752,0,551810,15049405,1.0,,,,,,
551810,0,615605,13676801,1.0,,,,,,
615605,1,551810,14481387,1.0,5,4,21.7308,153.632,-1.69074,-162.996
615605,1,551810,14127089,1.0,5,4,21.7308,153.632,-1.69074,-162.996
551810,0,636990,14090449,1.0,,,,,,
551810,1,636990,14438353,1.0,4,0,-1.69074,-162.996,41.6555,-45.6054
551810,1,636990,14714792,1.0,4,0,-1.69074,-162.996,41.6555,-45.6054
551810,1,636990,14614299,1.0,4,0,-1.69074,-162.996,41.6555,-45.6054
551810,1,636990,14502182,1.0,4,0,-1.69074,-162.996,41.6555,-45.6054
636990,1,551810,13717922,1.0,0,4,41.6555,-45.6054,-1.69074,-162.996
636990,1,551810,13874617,1.0,0,4,41.6555,-45.6054,-1.69074,-162.996
581406,0,551810,15660953,1.0,,,,,,
510031,5,649553,31536000,337.09,,,,,,
552988,5,649553,31536000,8765.93,,,,,,
649553,5,459381,31536000,475.67,,,,,,
649553,5,466907,31536000,73.98,,,,,,
649553,5,473173,31536000,29.14,,,,,,
649553,5,503701,31536000,819.1,,,,,,
649553,5,527449,31536000,133.72,,,,,,
649553,5,537281,31536000,38.23,,,,,,
649553,5,567195,31536000,1016.29,,,,,,
649553,5,571970,31536000,117.74,,,,,,
649553,5,575030,31536000,394.51,,,,,,
649553,5,580426,31536000,498.98,,,,,,
649553,5,589943,31536000,1519.24,,,,,,
649553,5,595298,31536000,1447.48,,,,,,
649553,5,616315,31536000,357.21,,,,,,
649553,5,620120,31536000,1708.36,,,,,,
649553,5,632961,31536000,36.54,,,,,,
649553,0,604223,14205412,1.0,,,,,,
649553,0,604223,15355405,1.0,,,,,,
649553,0,604223,14013935,1.0,,,,,,
649553,1,604223,13586004,1.0,5,3,21.1925,153.287,-24.6075,-111.797
649553,1,604223,24695823,1.0,5,3,21.1925,153.287,-24.6075,-111.797
649553,1,604223,25824105,1.0,5,3,21.1925,153.287,-24.6075,-111.797
604223,0,649553,25578689,1.0,,,,,,
604223,0,649553,24199481,1.0,,,,,,
604223,0,649553,25267800,1.0,,,,,,
604223,1,649553,24689230,1.0,3,5,-24.6075,-111.797,21.1925,153.287
649553,1,519424,15280228,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,26273709,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,25392135,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,23978668,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,26154389,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,26035747,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,24291362,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,24211747,1.0,5,4,21.1925,153.287,0.449339,-165.89
649553,1,519424,24510763,1.0,5,4,21.1925,153.287,0.449339,-165.89
519424,0,649553,25699079,1.0,,,,,,
519424,0,649553,23322343,1.0,,,,,,
649553,0,643925,8612220,1.0,,,,,,
649553,1,643925,5486808,1.0,5,5,21.1925,153.287,22.8452,156.058
649553,1,643925,4538797,1.0,5,5,21.1925,153.287,22.8452,156.058
643925,0,649553,3815956,1.0,,,,,,
643925,0,649553,10315134,1.0,,,,,,
643925,1,649553,5479652,1.0,5,5,22.8452,156.058,21.1925,153.287
643925,1,649553,7314865,1.0,5,5,22.8452,156.058,21.1925,153.287
649553,0,572500,1426182,1.0,,,,,,
649553,1,572500,1439669,1.0,5,5,21.1925,153.287,20.9894,154.237
649553,1,572500,1571634,1.0,5,5,21.1925,153.287,20.9894,154.237
649553,1,572500,15510102,1.0,5,5,21.1925,153.287,20.9894,154.237
649553,1,572500,15177998,1.0,5,5,21.1925,153.287,20.9894,154.237
649553,1,572500,14350187,1.0,5,5,21.1925,153.287,20.9894,154.237
649553,0,572500,27311695,1.0,,,,,,
572500,0,649553,1347114,1.0,,,,,,
572500,0,649553,1355600,1.0,,,,,,
572500,1,649553,1786471,1.0,5,5,20.9894,154.237,21.1925,153.287
572500,1,649553,13553263,1.0,5,5,20.9894,154.237,21.1925,153.287
572500,1,649553,15691780,1.0,5,5,20.9894,154.237,21.1925,153.287
572500,1,649553,14180787,1.0,5,5,20.9894,154.237,21.1925,153.287
572500,0,649553,27315266,1.0,,,,,,
572500,0,649553,27293489,1.0,,,,,,
572500,1,649553,27301738,1.0,5,5,20.9894,154.237,21.1925,153.287
649553,0,638752,1337438,1.0,,,,,,
649553,0,638752,1750056,1.0,,,,,,
649553,1,638752,1851922,1.0,5,5,21.1925,153.287,22.6482,156.841
649553,1,638752,1449393,1.0,5,5,21.1925,153.287,22.6482,156.841
649553,1,638752,1442622,1.0,5,5,21.1925,153.287,22.6482,156.841
649553,1,638752,1358761,1.0,5,5,21.1925,153.287,22.6482,156.841
649553,1,638752,1503585,1.0,5,5,21.1925,153.287,22.6482,156.841
649553,0,638752,15603986,1.0,,,,,,
649553,1,638752,15312823,1.0,5,5,21.1925,153.287,22.6482,156.841
638752,0,649553,1685947,1.0,,,,,,
638752,0,649553,1762524,1.0,,,,,,
638752,0,649553,1611165,1.0,,,,,,
638752,0,649553,1477712,1.0,,,,,,
638752,1,649553,1392772,1.0,5,5,22.6482,156.841,21.1925,153.287
638752,0,649553,14197494,1.0,,,,,,
638752,0,649553,27288457,1.0,,,,,,
638752,0,649553,27268358,1.0,,,,,,
638752,1,649553,27317146,1.0,5,5,22.6482,156.841,21.1925,153.287
649553,0,615605,1378847,1.0,,,,,,
649553,0,615605,1841288,1.0,,,,,,
649553,0,615605,1296000,1.0,,,,,,
649553,0,615605,1797861,1.0,,,,,,
649553,0,615605,1820846,1.0,,,,,,
649553,1,615605,1795247,1.0,5,5,21.1925,153.287,21.7308,153.632
649553,1,615605,1819269,1.0,5,5,21.1925,153.287,21.7308,153.632
649553,1,615605,1584586,1.0,5,5,21.1925,153.287,21.7308,153.632
649553,1,615605,1810013,1.0,5,5,21.1925,153.287,21.7308,153.632
649553,1,615605,13758099,1.0,5,5,21.1925,153.287,21.7308,153.632
649553,1,615605,13585438,1.0,5,5,21.1925,153.287,21.7308,153.632
615605,1,649553,1555061,1.0,5,5,21.7308,153.632,21.1925,153.287
615605,1,649553,1428023,1.0,5,5,21.7308,153.632,21.1925,153.287
615605,1,649553,1445679,1.0,5,5,21.7308,153.632,21.1925,153.287
615605,1,649553,15187008,1.0,5,5,21.7308,153.632,21.1925,153.287
615605,0,649553,27275308,1.0,,,,,,
615605,0,649553,27286885,1.0,,,,,,
649553,0,636990,14970244,1.0,,,,,,
649553,1,636990,14004409,1.0,5,0,21.1925,153.287,41.6555,-45.6054
649553,1,636990,15474740,1.0,5,0,21.1925,153.287,41.6555,-45.6054
649553,0,636990,27638726,1.0,,,,,,
649553,0,636990,27849585,1.0,,,,,,
649553,0,636990,28190578,1.0,,,,,,
649553,0,636990,28258812,1.0,,,,,,
649553,1,636990,27857691,1.0,5,0,21.1925,153.287,41.6555,-45.6054
649553,1,636990,27924280,1.0,5,0,21.1925,153.287,41.6555,-45.6054
649553,1,636990,28059402,1.0,5,0,21.1925,153.287,41.6555,-45.6054
649553,1,636990,27279080,1.0,5,0,21.1925,153.287,41.6555,-45.6054
649553,1,636990,28189642,1.0,5,0,21.1925,153.287,41.6555,-45.6054
636990,0,649553,14837182,1.0,,,,,,
636990,1,649553,14275721,1.0,0,5,41.6555,-45.6054,21.1925,153.287
636990,1,649553,14311895,1.0,0,5,41.6555,-45.6054,21.1925,153.287
