Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
588172,1,569329,12196958,1,4,0,3.00486,-159.23,28.7426,-41.4508
636721,3,557626,12293584,134,,,,,,
536906,1,655963,12538827,1,5,0,22.429,154.859,29.4162,-45.8675
569329,6,657173,12614400,1,0,1,33,-41,-29,-13
569329,6,657173,12614400,1,0,1,33,-41,-29,-13
569329,6,657173,12614400,1,0,1,33,-41,-29,-13
569329,6,657173,12614400,1,0,1,33,-41,-29,-13
569329,6,657173,12614400,1,0,1,33,-41,-29,-13
628320,1,584457,12672587,1,4,3,0.224078,-163.624,-24.475,-111.147
546593,0,657526,12700843,1,,,,,,
636721,0,464579,12996152,1,,,,,,
588172,1,482012,13309424,1,4,3,3.00486,-159.23,-24.5756,-110.945
639642,0,557269,13333142,1,,,,,,
464579,1,558089,13764174,1,0,3,33.7833,-45.4927,-24.0376,-110.73
639642,0,557269,13924472,1,,,,,,
569329,6,561157,14169600,-1,4,0,1,-165,33,-41
569329,6,561157,14169600,-1,4,0,1,-165,33,-41
569329,6,561157,14169600,-1,4,0,1,-165,33,-41
569329,6,561157,14169600,-1,4,0,1,-165,33,-41
569329,6,561157,14169600,-1,4,0,1,-165,33,-41
464579,0,459726,14434570,1,,,,,,
585606,1,544636,14637506,1,3,3,-25.2324,-110.18,-23.8755,-111.541
580798,6,499467,14774400,-1,1,2,-29,-13,-22,91
580798,6,499467,14774400,-1,1,2,-29,-13,-22,91
580798,6,499467,14774400,-1,1,2,-29,-13,-22,91
580798,6,499467,14774400,-1,1,2,-29,-13,-22,91
580798,6,499467,14774400,-1,1,2,-29,-13,-22,91
636721,1,580798,15145416,1,1,2,-29.6764,-11.6307,-21.1545,88.0749
464579,6,625756,15206400,5,0,3,33,-41,-25,-111
464579,6,625756,15206400,5,0,3,33,-41,-25,-111
464579,6,625756,15206400,5,0,3,33,-41,-25,-111
464579,6,625756,15206400,5,0,3,33,-41,-25,-111
464579,6,625756,15206400,5,0,3,33,-41,-25,-111
464579,1,578749,15433302,1,0,1,33.7833,-45.4927,-35.6034,-11.7988
639642,0,557269,15489015,1,,,,,,
569329,6,561157,15897600,-1,3,0,-25,-111,33,-41
569329,6,561157,15897600,-1,3,0,-25,-111,33,-41
569329,6,561157,15897600,-1,3,0,-25,-111,33,-41
569329,6,561157,15897600,-1,3,0,-25,-111,33,-41
569329,6,561157,15897600,-1,3,0,-25,-111,33,-41
636721,3,492039,16031937,1,,,,,,
536906,1,601496,16050163,1,5,3,22.429,154.859,-24.9297,-111.014
536906,0,483005,16175332,1,,,,,,
579305,1,601496,16449641,1,0,3,39.8886,-41.778,-24.9297,-111.014
557269,1,655963,16775149,1,4,0,2.40053,-161.288,29.4162,-45.8675
557269,0,601496,16848023,1,,,,,,
655963,0,579305,17214748,1,,,,,,
636721,0,492850,17810319,1,,,,,,
464579,1,571670,17895063,1,0,4,33.7833,-45.4927,5.33031,-168.957
655963,1,579305,18096375,1,0,0,29.4162,-45.8675,39.8886,-41.778
482012,6,616453,18230400,2,3,5,-25,-111,22,156
482012,6,616453,18230400,2,3,5,-25,-111,22,156
482012,6,616453,18230400,2,3,5,-25,-111,22,156
482012,6,616453,18230400,2,3,5,-25,-111,22,156
482012,6,616453,18230400,2,3,5,-25,-111,22,156
579305,0,584457,18419436,1,,,,,,
584457,1,579305,18451117,1,3,0,-24.475,-111.147,39.8886,-41.778
569329,6,509607,18489600,4,0,4,33,-41,1,-165
569329,6,509607,18489600,4,0,4,33,-41,1,-165
569329,6,509607,18489600,4,0,4,33,-41,1,-165
569329,6,509607,18489600,4,0,4,33,-41,1,-165
569329,6,509607,18489600,4,0,4,33,-41,1,-165
655963,1,601496,18505443,1,0,3,29.4162,-45.8675,-24.9297,-111.014
536906,1,639642,18780504,1,5,5,22.429,154.859,21.5434,154.279
492850,0,464579,19217486,1,,,,,,
579305,1,639642,19337771,1,0,5,39.8886,-41.778,21.5434,154.279
541907,0,628320,19810824,1,,,,,,
636721,3,588802,20247857,62,,,,,,
464579,0,588172,20483291,1,,,,,,
585606,0,516873,20737235,1,,,,,,
655963,1,655963,20926012,1,0,0,29.4162,-45.8675,29.4162,-45.8675
492850,1,569329,21377528,1,3,0,-24.9904,-111.346,28.7426,-41.4508
464579,1,500336,21428024,1,0,5,33.7833,-45.4927,20.7839,156.256
580798,0,588172,22137620,1,,,,,,
536906,1,566580,22206280,1,5,3,22.429,154.859,-24.0661,-111.936
569329,0,588172,22225957,1,,,,,,
569329,0,636721,22325784,1,,,,,,
482012,1,492850,22474096,1,3,3,-24.5756,-110.945,-24.9904,-111.346
544636,1,579305,22922666,1,3,0,-23.8755,-111.541,39.8886,-41.778
636721,3,605235,23173937,1,,,,,,
464579,0,623468,24036025,1,,,,,,
588172,0,636721,24118217,1,,,,,,
536906,1,477374,24135034,1,5,5,22.429,154.859,20.1005,154.004
579305,0,639642,24195600,1,,,,,,
483005,1,579305,24206542,1,5,0,19.1386,155.099,39.8886,-41.778
483005,1,579305,24255941,1,5,0,19.1386,155.099,39.8886,-41.778
588172,1,464579,24926025,1,4,0,3.00486,-159.23,33.7833,-45.4927
636721,1,536906,25235524,1,1,5,-29.6764,-11.6307,22.429,154.859
639642,0,639642,25753347,1,,,,,,
492850,1,588172,25926522,1,3,4,-24.9904,-111.346,3.00486,-159.23
492850,1,588172,25945503,1,3,4,-24.9904,-111.346,3.00486,-159.23
464579,1,611238,26271897,1,0,1,33.7833,-45.4927,-27.0582,-10.3526
636721,3,590595,26476581,277,,,,,,
464579,0,536906,26706183,1,,,,,,
557269,1,639642,26912434,1,4,5,2.40053,-161.288,21.5434,154.279
536906,1,544636,26977263,1,5,3,22.429,154.859,-23.8755,-111.541
492850,6,616453,27129600,4,3,5,-25,-111,22,156
492850,6,616453,27129600,4,3,5,-25,-111,22,156
492850,6,616453,27129600,4,3,5,-25,-111,22,156
492850,6,616453,27129600,4,3,5,-25,-111,22,156
492850,6,616453,27129600,4,3,5,-25,-111,22,156
569329,6,499467,27129600,5,0,2,33,-41,-22,91
569329,6,499467,27129600,5,0,2,33,-41,-22,91
569329,6,499467,27129600,5,0,2,33,-41,-22,91
569329,6,499467,27129600,5,0,2,33,-41,-22,91
569329,6,499467,27129600,5,0,2,33,-41,-22,91
464579,1,521673,27271090,1,0,0,33.7833,-45.4927,39.4571,-48.424
492850,6,616453,27302400,6,3,5,-25,-111,22,156
492850,6,616453,27302400,6,3,5,-25,-111,22,156
492850,6,616453,27302400,6,3,5,-25,-111,22,156
492850,6,616453,27302400,6,3,5,-25,-111,22,156
492850,6,616453,27302400,6,3,5,-25,-111,22,156
464579,1,516393,27475931,1,0,3,33.7833,-45.4927,-24.3748,-111.257
569329,6,616453,28339200,1,0,5,33,-41,22,156
569329,6,616453,28339200,1,0,5,33,-41,22,156
569329,6,616453,28339200,1,0,5,33,-41,22,156
569329,6,616453,28339200,1,0,5,33,-41,22,156
569329,6,616453,28339200,1,0,5,33,-41,22,156
580798,6,657173,28339200,4,2,1,-22,91,-29,-13
580798,6,657173,28339200,4,2,1,-22,91,-29,-13
580798,6,657173,28339200,4,2,1,-22,91,-29,-13
580798,6,657173,28339200,4,2,1,-22,91,-29,-13
580798,6,657173,28339200,4,2,1,-22,91,-29,-13
569329,6,625756,28771200,4,1,3,-29,-13,-25,-111
569329,6,625756,28771200,4,1,3,-29,-13,-25,-111
569329,6,625756,28771200,4,1,3,-29,-13,-25,-111
569329,6,625756,28771200,4,1,3,-29,-13,-25,-111
569329,6,625756,28771200,4,1,3,-29,-13,-25,-111
492850,6,625756,28944000,-1,4,3,1,-165,-25,-111
492850,6,625756,28944000,-1,4,3,1,-165,-25,-111
492850,6,625756,28944000,-1,4,3,1,-165,-25,-111
492850,6,625756,28944000,-1,4,3,1,-165,-25,-111
492850,6,625756,28944000,-1,4,3,1,-165,-25,-111
536906,1,557269,29212368,1,5,4,22.429,154.859,2.40053,-161.288
584457,1,585606,29318786,1,3,3,-24.475,-111.147,-25.2324,-110.18
464579,6,561157,29894400,-1,1,0,-29,-13,33,-41
464579,6,561157,29894400,-1,1,0,-29,-13,33,-41
464579,6,561157,29894400,-1,1,0,-29,-13,33,-41
464579,6,561157,29894400,-1,1,0,-29,-13,33,-41
464579,6,561157,29894400,-1,1,0,-29,-13,33,-41
492850,1,580798,29917227,1,3,2,-24.9904,-111.346,-21.1545,88.0749
639642,1,557269,30082351,1,5,4,21.5434,154.279,2.40053,-161.288
639642,0,655963,30173088,1,,,,,,
464579,1,645371,30250956,1,0,4,33.7833,-45.4927,-3.35086,-162.18
655963,1,579305,30703951,1,0,0,29.4162,-45.8675,39.8886,-41.778
636721,2,655265,31106062,118,,,,,,
579305,1,655963,31126132,1,0,0,39.8886,-41.778,29.4162,-45.8675
464579,5,536346,31536000,5352.39,,,,,,
464579,5,567195,31536000,1900.95,,,,,,
464579,5,527449,31536000,1574.64,,,,,,
464579,5,459381,31536000,1363.77,,,,,,
464579,5,595298,31536000,9000.7,,,,,,
464579,5,466907,31536000,1294.57,,,,,,
464579,5,577992,31536000,1895.87,,,,,,
464579,5,537281,31536000,741.67,,,,,,
464579,5,523927,31536000,5666.86,,,,,,
464579,5,595581,31536000,1840.03,,,,,,
464579,5,642329,31536000,1267.62,,,,,,
464579,5,503701,31536000,7921.31,,,,,,
464579,5,571970,31536000,119.85,,,,,,
464579,5,644226,31536000,4204.22,,,,,,
464579,5,632961,31536000,950.28,,,,,,
464579,5,473173,31536000,1737.76,,,,,,
464579,5,620120,31536000,6540.04,,,,,,
464579,5,575030,31536000,5627.55,,,,,,
482012,5,630626,31536000,5124.17,,,,,,
482012,5,527449,31536000,283.45,,,,,,
482012,5,459381,31536000,369.53,,,,,,
482012,5,595298,31536000,1267.93,,,,,,
482012,5,466907,31536000,696.89,,,,,,
482012,5,577992,31536000,988.82,,,,,,
482012,5,537281,31536000,114.8,,,,,,
482012,5,580426,31536000,512.19,,,,,,
482012,5,595581,31536000,133.42,,,,,,
482012,5,616315,31536000,772.3,,,,,,
482012,5,642329,31536000,447.06,,,,,,
482012,5,503701,31536000,2688.4,,,,,,
482012,5,571970,31536000,41.22,,,,,,
482012,5,632961,31536000,100.2,,,,,,
482012,5,473173,31536000,3734.96,,,,,,
482012,5,620120,31536000,2516.93,,,,,,
482012,5,575030,31536000,6672.05,,,,,,
492850,5,536346,31536000,1243.11,,,,,,
492850,5,520660,31536000,500.25,,,,,,
492850,5,567195,31536000,1663.24,,,,,,
492850,5,527449,31536000,49.18,,,,,,
492850,5,459381,31536000,380.93,,,,,,
492850,5,595298,31536000,1598.86,,,,,,
492850,5,466907,31536000,355.75,,,,,,
492850,5,589943,31536000,2215.63,,,,,,
492850,5,537281,31536000,392.32,,,,,,
492850,5,523927,31536000,344.5,,,,,,
492850,5,580426,31536000,512.35,,,,,,
492850,5,595581,31536000,15.21,,,,,,
492850,5,503701,31536000,1845.5,,,,,,
492850,5,571970,31536000,136.34,,,,,,
492850,5,644226,31536000,734.04,,,,,,
492850,5,473173,31536000,311.58,,,,,,
492850,5,620120,31536000,1039.37,,,,,,
492850,5,575030,31536000,10152.6,,,,,,
510031,5,569329,31536000,498.36,,,,,,
510031,5,588172,31536000,450.54,,,,,,
510031,5,492850,31536000,630.62,,,,,,
510031,5,636721,31536000,32.96,,,,,,
510031,5,580798,31536000,792.79,,,,,,
510031,5,546593,31536000,1878.82,,,,,,
510031,5,536906,31536000,115.42,,,,,,
536906,5,630626,31536000,1844.96,,,,,,
536906,5,567195,31536000,1525.27,,,,,,
536906,5,527449,31536000,173.56,,,,,,
536906,5,459381,31536000,165.42,,,,,,
536906,5,595298,31536000,309.24,,,,,,
536906,5,466907,31536000,392.75,,,,,,
536906,5,606730,31536000,351.2,,,,,,
536906,5,589943,31536000,852.11,,,,,,
536906,5,577992,31536000,3283.68,,,,,,
536906,5,537281,31536000,278.73,,,,,,
536906,5,616315,31536000,166.04,,,,,,
536906,5,642329,31536000,724.28,,,,,,
536906,5,632961,31536000,334.44,,,,,,
536906,5,473173,31536000,158.92,,,,,,
536906,5,620120,31536000,97.12,,,,,,
546593,5,630626,31536000,9245.31,,,,,,
546593,5,567195,31536000,4241.32,,,,,,
546593,5,527449,31536000,667.15,,,,,,
546593,5,459381,31536000,1042.23,,,,,,
546593,5,595298,31536000,1011.45,,,,,,
546593,5,466907,31536000,679.18,,,,,,
546593,5,589943,31536000,4144.21,,,,,,
546593,5,577992,31536000,5961.09,,,,,,
546593,5,537281,31536000,1102.59,,,,,,
546593,5,580426,31536000,1259.95,,,,,,
546593,5,595581,31536000,1277.66,,,,,,
546593,5,642329,31536000,1527.56,,,,,,
546593,5,503701,31536000,6321.04,,,,,,
546593,5,473173,31536000,2378.14,,,,,,
546593,5,620120,31536000,1986.66,,,,,,
552988,5,569329,31536000,9478.52,,,,,,
552988,5,482012,31536000,18450.2,,,,,,
552988,5,588172,31536000,4410.78,,,,,,
552988,5,492850,31536000,19821.5,,,,,,
552988,5,636721,31536000,13157.7,,,,,,
552988,5,580798,31536000,8773.28,,,,,,
552988,5,546593,31536000,7720.52,,,,,,
552988,5,657526,31536000,37449.4,,,,,,
552988,5,536906,31536000,2614.97,,,,,,
552988,5,464579,31536000,20352.5,,,,,,
569329,5,536346,31536000,115.79,,,,,,
569329,5,567195,31536000,4210.97,,,,,,
569329,5,527449,31536000,775.94,,,,,,
569329,5,459381,31536000,615.23,,,,,,
569329,5,595298,31536000,3991.31,,,,,,
569329,5,466907,31536000,1168.89,,,,,,
569329,5,577992,31536000,2970.54,,,,,,
569329,5,523927,31536000,2.39,,,,,,
569329,5,580426,31536000,1021.95,,,,,,
569329,5,595581,31536000,720.96,,,,,,
569329,5,616315,31536000,609.94,,,,,,
569329,5,503701,31536000,1790.61,,,,,,
569329,5,644226,31536000,2061.71,,,,,,
569329,5,473173,31536000,2165.12,,,,,,
569329,5,620120,31536000,1452.84,,,,,,
569329,5,575030,31536000,14649.5,,,,,,
580798,5,536346,31536000,426.21,,,,,,
580798,5,567195,31536000,109.02,,,,,,
580798,5,527449,31536000,48.73,,,,,,
580798,5,459381,31536000,4.44,,,,,,
580798,5,595298,31536000,21.11,,,,,,
580798,5,466907,31536000,146.95,,,,,,
580798,5,577992,31536000,1975.82,,,,,,
580798,5,537281,31536000,168.32,,,,,,
580798,5,523927,31536000,17.58,,,,,,
580798,5,580426,31536000,262.83,,,,,,
580798,5,616315,31536000,1334.54,,,,,,
580798,5,642329,31536000,187.42,,,,,,
580798,5,503701,31536000,1514.53,,,,,,
580798,5,644226,31536000,993.98,,,,,,
580798,5,473173,31536000,713.31,,,,,,
580798,5,575030,31536000,4659.92,,,,,,
588172,5,630626,31536000,1670.19,,,,,,
588172,5,567195,31536000,509.54,,,,,,
588172,5,527449,31536000,187.26,,,,,,
588172,5,459381,31536000,198.14,,,,,,
588172,5,595298,31536000,594.06,,,,,,
588172,5,466907,31536000,209.5,,,,,,
588172,5,577992,31536000,413.23,,,,,,
588172,5,537281,31536000,18.64,,,,,,
588172,5,523927,31536000,706.54,,,,,,
588172,5,616315,31536000,331.34,,,,,,
588172,5,642329,31536000,177.9,,,,,,
588172,5,571970,31536000,14.11,,,,,,
588172,5,632961,31536000,188.27,,,,,,
588172,5,473173,31536000,119.39,,,,,,
588172,5,620120,31536000,661.16,,,,,,
588172,5,621924,31536000,224.71,,,,,,
620120,5,636721,31536000,486.33,,,,,,
620120,5,580798,31536000,1502.52,,,,,,
636721,5,630626,31536000,1639.51,,,,,,
636721,5,567195,31536000,646.98,,,,,,
636721,5,527449,31536000,240.67,,,,,,
636721,5,459381,31536000,569.33,,,,,,
636721,5,595298,31536000,1862.42,,,,,,
636721,5,466907,31536000,400.82,,,,,,
636721,5,589943,31536000,2841.47,,,,,,
636721,5,595581,31536000,433.38,,,,,,
636721,5,616315,31536000,1235.58,,,,,,
636721,5,642329,31536000,252.2,,,,,,
636721,5,503701,31536000,1518.22,,,,,,
636721,5,571970,31536000,149.78,,,,,,
636721,5,632961,31536000,44.14,,,,,,
636721,5,473173,31536000,983.64,,,,,,
636721,5,621924,31536000,796.16,,,,,,
657526,5,503218,31536000,864.13,,,,,,
657526,5,536346,31536000,432.71,,,,,,
657526,5,520660,31536000,3697.33,,,,,,
657526,5,567195,31536000,6893.61,,,,,,
657526,5,527449,31536000,102.03,,,,,,
657526,5,459381,31536000,649.81,,,,,,
657526,5,595298,31536000,1237.39,,,,,,
657526,5,466907,31536000,377.67,,,,,,
657526,5,589943,31536000,6387.94,,,,,,
657526,5,577992,31536000,1444.46,,,,,,
657526,5,537281,31536000,896.12,,,,,,
657526,5,580426,31536000,2708.62,,,,,,
657526,5,595581,31536000,984.37,,,,,,
657526,5,616315,31536000,691.57,,,,,,
657526,5,503701,31536000,2152.02,,,,,,
657526,5,644226,31536000,1133.34,,,,,,
657526,5,473173,31536000,417.98,,,,,,
657526,5,620120,31536000,7935.6,,,,,,
657526,5,621924,31536000,317.61,,,,,,
557269,5,536346,31536000,655.13,,,,,,
557269,5,520660,31536000,730.33,,,,,,
557269,5,567195,31536000,422.1,,,,,,
557269,5,527449,31536000,49.47,,,,,,
557269,5,459381,31536000,203.94,,,,,,
557269,5,595298,31536000,603.25,,,,,,
557269,5,466907,31536000,103.21,,,,,,
557269,5,606730,31536000,114.05,,,,,,
557269,5,537281,31536000,121.83,,,,,,
557269,5,523927,31536000,478.86,,,,,,
557269,5,580426,31536000,226.22,,,,,,
557269,5,595581,31536000,326.47,,,,,,
557269,5,503701,31536000,1070.35,,,,,,
557269,5,644226,31536000,517.84,,,,,,
557269,5,473173,31536000,85.76,,,,,,
557269,5,621924,31536000,1351.44,,,,,,
552988,5,557269,31536000,4724.3,,,,,,
620120,5,557269,31536000,35.87,,,,,,
655963,5,640784,31536000,296.85,,,,,,
655963,5,630626,31536000,23697.1,,,,,,
655963,5,567195,31536000,7517.28,,,,,,
655963,5,527449,31536000,905.62,,,,,,
655963,5,459381,31536000,1515.98,,,,,,
655963,5,595298,31536000,7064.27,,,,,,
655963,5,466907,31536000,3416.1,,,,,,
655963,5,589943,31536000,4569.15,,,,,,
655963,5,577992,31536000,4425.31,,,,,,
655963,5,523927,31536000,5185.15,,,,,,
655963,5,580426,31536000,3230.1,,,,,,
655963,5,616315,31536000,1483.75,,,,,,
655963,5,642329,31536000,3670.14,,,,,,
655963,5,571970,31536000,524.95,,,,,,
655963,5,632961,31536000,1960.36,,,,,,
655963,5,473173,31536000,2511.28,,,,,,
655963,5,620120,31536000,15948,,,,,,
655963,5,575030,31536000,15436.2,,,,,,
655963,5,621924,31536000,3952.68,,,,,,
510031,5,655963,31536000,2502.66,,,,,,
552988,5,655963,31536000,109907,,,,,,
639642,5,536346,31536000,854.36,,,,,,
639642,5,520660,31536000,907.2,,,,,,
639642,5,567195,31536000,3262.45,,,,,,
639642,5,527449,31536000,355.3,,,,,,
639642,5,459381,31536000,782.44,,,,,,
639642,5,595298,31536000,692.16,,,,,,
639642,5,466907,31536000,553.99,,,,,,
639642,5,577992,31536000,419.38,,,,,,
639642,5,523927,31536000,1965.25,,,,,,
639642,5,580426,31536000,277.86,,,,,,
639642,5,595581,31536000,1346.99,,,,,,
639642,5,642329,31536000,1379.15,,,,,,
639642,5,503701,31536000,2033.67,,,,,,
639642,5,571970,31536000,75.2,,,,,,
639642,5,644226,31536000,1415.71,,,,,,
639642,5,632961,31536000,8.34,,,,,,
639642,5,473173,31536000,1451.89,,,,,,
639642,5,620120,31536000,1983.78,,,,,,
639642,5,575030,31536000,3458.5,,,,,,
639642,5,621924,31536000,450.07,,,,,,
510031,5,639642,31536000,850.33,,,,,,
552988,5,639642,31536000,17549.4,,,,,,
585606,5,503218,31536000,636.46,,,,,,
585606,5,536346,31536000,1624.18,,,,,,
585606,5,527449,31536000,25.63,,,,,,
585606,5,459381,31536000,705.58,,,,,,
585606,5,595298,31536000,979.7,,,,,,
585606,5,466907,31536000,56.59,,,,,,
585606,5,589943,31536000,531.78,,,,,,
585606,5,537281,31536000,317.77,,,,,,
585606,5,595581,31536000,611.41,,,,,,
585606,5,616315,31536000,1133.39,,,,,,
585606,5,503701,31536000,1002.26,,,,,,
585606,5,571970,31536000,67.06,,,,,,
585606,5,644226,31536000,395.03,,,,,,
585606,5,632961,31536000,61.78,,,,,,
585606,5,473173,31536000,1396.83,,,,,,
585606,5,620120,31536000,426.85,,,,,,
585606,5,575030,31536000,6110.68,,,,,,
585606,5,621924,31536000,4660.12,,,,,,
510031,5,585606,31536000,563.88,,,,,,
552988,5,585606,31536000,3906.88,,,,,,
571369,5,640784,31536000,1746.28,,,,,,
571369,5,536346,31536000,4328.33,,,,,,
571369,5,527449,31536000,580.13,,,,,,
571369,5,459381,31536000,1403.61,,,,,,
571369,5,595298,31536000,6710.84,,,,,,
571369,5,466907,31536000,2069.84,,,,,,
571369,5,577992,31536000,1752.47,,,,,,
571369,5,595581,31536000,4033.83,,,,,,
571369,5,616315,31536000,6237.13,,,,,,
571369,5,642329,31536000,2505.02,,,,,,
571369,5,503701,31536000,13236,,,,,,
571369,5,571970,31536000,1469.8,,,,,,
571369,5,644226,31536000,5371.76,,,,,,
571369,5,632961,31536000,1665.05,,,,,,
571369,5,473173,31536000,2302.65,,,,,,
571369,5,620120,31536000,25968.1,,,,,,
571369,5,575030,31536000,39565.6,,,,,,
571369,5,621924,31536000,4412.93,,,,,,
510031,5,571369,31536000,7855.5,,,,,,
552988,5,571369,31536000,141744,,,,,,
516873,5,640784,31536000,1118.65,,,,,,
516873,5,536346,31536000,1367.23,,,,,,
516873,5,527449,31536000,364.94,,,,,,
516873,5,459381,31536000,875.9,,,,,,
516873,5,595298,31536000,2110.77,,,,,,
516873,5,466907,31536000,1033.21,,,,,,
516873,5,589943,31536000,4952.46,,,,,,
516873,5,577992,31536000,4771.52,,,,,,
516873,5,537281,31536000,552.41,,,,,,
516873,5,523927,31536000,9585.05,,,,,,
516873,5,580426,31536000,3966.64,,,,,,
516873,5,616315,31536000,3586.36,,,,,,
516873,5,642329,31536000,3838.17,,,,,,
516873,5,503701,31536000,2835.05,,,,,,
516873,5,644226,31536000,3068.77,,,,,,
516873,5,632961,31536000,314.77,,,,,,
516873,5,473173,31536000,1459.69,,,,,,
516873,5,620120,31536000,97608.4,,,,,,
516873,5,575030,31536000,10798.3,,,,,,
516873,5,621924,31536000,31264.8,,,,,,
552988,5,516873,31536000,67163.2,,,,,,
566580,5,640784,31536000,132.44,,,,,,
566580,5,630626,31536000,1740.54,,,,,,
566580,5,527449,31536000,103.7,,,,,,
